| Паттерн [0,3,5,7,12] | 11150 | 0.19284020800009968 | 1.1021019887701886 | тут вердикт |
| [0, 1, 3, 7, 14] | 11150 | 0.19638442204471954  |  1.0983503968144896  |  Вердикт |
| [0, 1, 6, 7, 14] | 11150 | 0.20050933697506512  |  1.0878738256484874  |  Вердикт |
| [4, 5, 7, 12, 14] | 11150 | 0.19580142420231664  |  1.1026059760549138  |  Вердикт |
| [1, 2, 4, 7, 14] | 11150 | 0.19392345797254232  |  1.1177107555284944  |  Вердикт |
| [1, 2, 8, 9, 10] | 11150 | 0.1881088828623167  |  1.1280320730557227  |  Вердикт |
| [3, 10, 12, 13, 14] | 11150 | 0.1885576983709882  |  1.1026615028682627  |  Вердикт |
| [0, 5, 7, 10, 12] | 11150 | 0.1979604029712673  |  1.1017705580368566  |  Вердикт |
| [1, 3, 7, 8, 10] | 11150 | 0.18929712407376875  |  1.1042593297566965  |  Вердикт |
| [3, 10, 11, 12, 13] | 11150 | 0.19044996820365173  |  1.1149472601229695  |  Вердикт |
| [0, 2, 3, 6, 14] | 11150 | 0.1933559455674567  |  1.102721642523788  |  Вердикт |
| [0, 1, 2, 6, 13] | 11150 | 0.1886271377785178  |  1.1710370715811536  |  Вердикт |
| [0, 1, 2, 4, 14] | 11150 | 0.19938620988422942  |  1.1048642595549518  |  Вердикт |
| [0, 5, 8, 10, 13] | 11150 | 0.1949666626764276  |  1.1169720794849385  |  Вердикт |
| [2, 5, 6, 11, 12] | 11150 | 0.19033872873340374  |  1.1200692249846436  |  Вердикт |
| [2, 4, 9, 12, 14] | 11150 | 0.1909349441919493  |  1.0868263167485552  |  Вердикт |
| [0, 5, 8, 12, 13] | 11150 | 0.19454371820322888  |  1.1755522673369283  |  Вердикт |
| [0, 9, 11, 13, 14] | 11150 | 0.19249263669032626  |  1.0984091017615225  |  Вердикт |
| [1, 3, 6, 8, 11] | 11150 | 0.19144871565614055  |  1.0934418673890591  |  Вердикт |
| [1, 5, 7, 10, 12] | 11150 | 0.19516572998471193  |  1.1108063835334148  |  Вердикт |
| [0, 6, 7, 10, 11] | 11150 | 0.19686569885006663  |  1.1083021409639353  |  Вердикт |
| [0, 2, 4, 6, 11] | 11150 | 0.19377310607638543  |  1.105094523414602  |  Вердикт |
| [3, 4, 10, 11, 12] | 11150 | 0.18462910923825995  |  1.112856092596373  |  Вердикт |
| [0, 6, 7, 10, 14] | 11150 | 0.19459143291735806  |  1.0922569094894587  |  Вердикт |
| [0, 3, 9, 11, 14] | 11150 | 0.19113040138160872  |  1.106285627351521  |  Вердикт |
| [2, 5, 6, 8, 12] | 11150 | 0.18962586665346148  |  1.1346092635225464  |  Вердикт |
| [2, 4, 5, 9, 11] | 11150 | 0.19433431058243059  |  1.11010258206395  |  Вердикт |
| [3, 6, 8, 9, 14] | 11150 | 0.19214956633664282  |  1.1265375062437997  |  Вердикт |
| [0, 1, 3, 7, 14] | 11150 | 0.19638442204471954  |  1.0983503968144896  |  Вердикт |
| [0, 5, 6, 8, 10] | 11150 | 0.20134887894586853  |  1.0818400047389924  |  Вердикт |
| [1, 5, 6, 7, 13] | 11150 | 0.19023272512066433  |  1.1087505669610986  |  Вердикт |
| [0, 9, 10, 11, 14] | 11150 | 0.19262018831872707  |  1.1159319213014143  |  Вердикт |
| [0, 2, 7, 11, 14] | 11150 | 0.19416203208713187  |  1.1083777830059514  |  Вердикт |
| [0, 5, 8, 10, 14] | 11150 | 0.19824181321902143  |  1.103691204334271  |  Вердикт |
| [2, 3, 5, 10, 12] | 11150 | 0.19107100936993346  |  1.104341930330678  |  Вердикт |
| [2, 4, 7, 12, 14] | 11150 | 0.19315318796012484  |  1.106275096277325  |  Вердикт |
| [1, 3, 6, 10, 11] | 11150 | 0.19020910961814552  |  1.1048188064041458  |  Вердикт |
| [1, 2, 3, 12, 14] | 11150 | 0.19088553388103432  |  1.1306553205518333  |  Вердикт |
| [1, 2, 3, 6, 12] | 11150 | 0.18859232685790828  |  1.1194409831451686  |  Вердикт |
| [1, 2, 6, 11, 12] | 11150 | 0.19218870888581738  |  1.1084679974282934  |  Вердикт |
| [1, 5, 6, 12, 14] | 11150 | 0.18612690786058703  |  1.1168341237112114  |  Вердикт |
| [3, 5, 8, 10, 13] | 11150 | 0.19117689270259486  |  1.1164394302801919  |  Вердикт |
| [2, 4, 5, 7, 8] | 11150 | 0.19481230174431743  |  1.087913915980661  |  Вердикт |
| [0, 7, 12, 13, 14] | 11150 | 0.19481912604090998  |  1.0783901823743114  |  Вердикт |
| [1, 6, 7, 8, 9] | 11150 | 0.19008505749787916  |  1.1041231598021246  |  Вердикт |
| [1, 6, 7, 10, 11] | 11150 | 0.18632783284356036  |  1.1161280893792715  |  Вердикт |
| [1, 3, 8, 10, 11] | 11150 | 0.19031506855059752  |  1.109227636576931  |  Вердикт |
| [1, 2, 5, 11, 12] | 11150 | 0.1924065295188852  |  1.1061419114498552  |  Вердикт |
| [1, 4, 5, 12, 13] | 11150 | 0.193365603557158  |  1.1431832880979491  |  Вердикт |
| [0, 6, 7, 9, 12] | 11150 | 0.19877968868372783  |  1.0896524200343463  |  Вердикт |
| [1, 4, 6, 12, 14] | 11150 | 0.19320529679165444  |  1.1175756640741752  |  Вердикт |
| [0, 1, 2, 8, 12] | 11150 | 0.19430201970443206  |  1.134908163800652  |  Вердикт |
| [3, 4, 5, 9, 11] | 11150 | 0.1912082106802387  |  1.1440592135212944  |  Вердикт |
| [4, 5, 8, 10, 13] | 11150 | 0.18808493873445897  |  1.1197236835099795  |  Вердикт |
| [1, 2, 8, 9, 11] | 11150 | 0.18572523490968987  |  1.154965204685947  |  Вердикт |
| [2, 3, 4, 6, 12] | 11150 | 0.19584879880531506  |  1.0886082952857377  |  Вердикт |
| [6, 9, 12, 13, 14] | 11150 | 0.1980899644793027  |  1.1205214970655728  |  Вердикт |
| [2, 3, 5, 6, 14] | 11150 | 0.19605432938734532  |  1.1078367821654114  |  Вердикт |
| [1, 5, 8, 10, 11] | 11150 | 0.18879110340873895  |  1.120131737605917  |  Вердикт |
| [1, 4, 10, 11, 14] | 11150 | 0.19129608971327977  |  1.1096063157526304  |  Вердикт |
| [7, 8, 9, 10, 12] | 11150 | 0.18466561672585624  |  1.1332441273865768  |  Вердикт |
| [2, 4, 5, 6, 13] | 11150 | 0.1930218832219267  |  1.1239280011668402  |  Вердикт |
| [2, 4, 6, 8, 12] | 11150 | 0.1967857430510867  |  1.086376858971703  |  Вердикт |
| [4, 5, 6, 8, 14] | 11150 | 0.19002302731815526  |  1.1010001293947667  |  Вердикт |
| [4, 6, 7, 8, 10] | 11150 | 0.18604951513046178  |  1.1162279518550249  |  Вердикт |
| [0, 1, 7, 12, 14] | 11150 | 0.19788113210811503  |  1.0961847366992148  |  Вердикт |
| [1, 2, 7, 9, 13] | 11150 | 0.1871541808772475  |  1.1380192848759711  |  Вердикт |
| [0, 5, 8, 9, 10] | 11150 | 0.19672897257237895  |  1.1029209267120421  |  Вердикт |
| [0, 1, 7, 8, 11] | 11150 | 0.18851980675411809  |  1.1139409793719555  |  Вердикт |
| [4, 5, 6, 9, 13] | 11150 | 0.19040901880541697  |  1.1027464642193396  |  Вердикт |
| [0, 1, 3, 12, 13] | 11150 | 0.1877845976861944  |  1.1158656019883633  |  Вердикт |
| [1, 3, 6, 10, 12] | 11150 | 0.18633938510545592  |  1.1237490884870223  |  Вердикт |
| [1, 2, 3, 8, 13] | 11150 | 0.18294805315127327  |  1.1068588326838715  |  Вердикт |
| [0, 4, 7, 9, 14] | 11150 | 0.20419908186419336  |  1.0863488073736869  |  Вердикт |
| [1, 2, 5, 9, 10] | 11150 | 0.19616048078070575  |  1.1306384805360143  |  Вердикт |
| [4, 7, 9, 11, 13] | 11150 | 0.19671243207054323  |  1.1168198342917754  |  Вердикт |
| [0, 4, 9, 12, 13] | 11150 | 0.18884668800156154  |  1.14426488857532  |  Вердикт |
| [4, 11, 12, 13, 14] | 11150 | 0.19280664692049881  |  1.110883897518418  |  Вердикт |
